code,name,status,ok_1d,ok_1m,count_1d,count_1m
300889.SZ,爱克股份,Success,True,True,513,6594
002314.SZ,南山控股,Success,True,True,513,6594
002852.SZ,道道全,Success,True,True,513,6594
002826.SZ,易明医药,Success,True,True,513,6594
301120.SZ,新特电气,Success,True,True,513,6594
002597.SZ,金禾实业,Success,True,True,513,6594
000931.SZ,中 关 村,Success,True,True,513,6594
000007.SZ,全新好,Success,True,True,513,6593
300327.SZ,中颖电子,Success,True,True,513,6594
002110.SZ,三钢闽光,Success,True,True,513,6594
300748.SZ,金力永磁,Success,True,True,513,6594
300353.SZ,东土科技,Success,True,True,513,6594
002164.SZ,宁波东力,Success,True,True,513,6594
002409.SZ,雅克科技,Success,True,True,513,6594
002012.SZ,凯恩股份,Success,True,True,513,6594
300225.SZ,*ST金泰,Success,True,True,513,6594
002066.SZ,瑞泰科技,Success,True,True,513,6594
300251.SZ,光线传媒,Success,True,True,513,6594
001376.SZ,百通能源,Success,True,True,513,6594
002950.SZ,奥美医疗,Success,True,True,513,6594
301056.SZ,森赫股份,Success,True,True,513,6594
002495.SZ,佳隆股份,Success,True,True,513,6594
000833.SZ,粤桂股份,Success,True,True,513,6594
301439.SZ,泓淋电力,Success,True,True,513,6594
000582.SZ,北部湾港,Success,True,True,513,6594
301022.SZ,海泰科,Success,True,True,513,6594
300199.SZ,翰宇药业,Success,True,True,513,6594
300582.SZ,英飞特,Success,True,True,513,6594
301302.SZ,华如科技,Success,True,True,513,6594
300833.SZ,浩洋股份,Success,True,True,513,6593
301376.SZ,致欧科技,Success,True,True,513,6594
300847.SZ,中船汉光,Success,True,True,513,6594
300171.SZ,东富龙,Success,True,True,513,6594
002346.SZ,柘中股份,Success,True,True,513,6594
300105.SZ,龙源技术,Success,True,True,513,6594
001914.SZ,招商积余,Success,True,True,513,6594
002729.SZ,好利科技,Success,True,True,513,6594
002332.SZ,仙琚制药,Success,True,True,513,6594
002244.SZ,滨江集团,Success,True,True,513,6594
300468.SZ,四方精创,Success,True,True,513,6594
300073.SZ,当升科技,Success,True,True,513,6594
002230.SZ,科大讯飞,Success,True,True,513,6594
301687.SZ,新广益,Success,True,True,29,6594
300007.SZ,汉威科技,Success,True,True,513,6594
003037.SZ,三和管桩,Success,True,True,513,6594
300931.SZ,通用电梯,Success,True,True,513,6594
300480.SZ,光力科技,Success,True,True,513,6594
301200.SZ,大族数控,Success,True,True,513,6594
300945.SZ,曼卡龙,Success,True,True,513,6594
003043.SZ,华亚智能,Success,True,True,513,6594
000889.SZ,中嘉博创,Success,True,True,513,6594
002034.SZ,旺能环境,Success,True,True,513,6594
000538.SZ,云南白药,Success,True,True,513,6594
301098.SZ,金埔园林,Success,True,True,513,6594
300203.SZ,聚光科技,Success,True,True,513,6594
300618.SZ,寒锐钴业,Success,True,True,513,6594
002040.SZ,南 京 港,Success,True,True,513,6594
000157.SZ,中联重科,Success,True,True,513,6594
300277.SZ,海联讯,Success,True,True,513,6594
301070.SZ,开勒股份,Success,True,True,513,6594
002976.SZ,瑞玛精密,Success,True,True,513,6594
000815.SZ,美利云,Success,True,True,513,6595
001324.SZ,长青科技,Success,True,True,513,6594
300684.SZ,中石科技,Success,True,True,513,6594
002902.SZ,铭普光磁,Success,True,True,513,6595
301004.SZ,嘉益股份,Success,True,True,513,6595
301172.SZ,君逸数码,Success,True,True,513,6595
000963.SZ,华东医药,Success,True,True,513,6595
001226.SZ,拓山重工,Success,True,True,513,6594
300786.SZ,国林科技,Success,True,True,513,6595
301106.SZ,骏成科技,Success,True,True,513,6594
002800.SZ,天顺股份,Success,True,True,513,6595
000917.SZ,电广传媒,Success,True,True,513,6595
301581.SZ,黄山谷捷,Success,True,True,270,6595
000021.SZ,深科技,Success,True,True,513,6595
300301.SZ,ST长方,Success,True,True,513,6595
002136.SZ,安 纳 达,Success,True,True,513,6595
000055.SZ,方大集团,Success,True,True,513,6595
300375.SZ,鹏翎股份,Success,True,True,513,6595
002142.SZ,宁波银行,Success,True,True,513,6595
002559.SZ,亚威股份,Success,True,True,513,6595
301063.SZ,海锅股份,Success,True,True,513,6595
002965.SZ,祥鑫科技,Success,True,True,513,6595
001337.SZ,四川黄金,Success,True,True,513,6595
300697.SZ,电工合金,Success,True,True,513,6595
002911.SZ,佛燃能源,Success,True,True,513,6595
301017.SZ,漱玉平民,Success,True,True,513,6595
002027.SZ,分众传媒,Success,True,True,513,6595
300210.SZ,森远股份,Success,True,True,513,6595
002053.SZ,云南能投,Success,True,True,513,6595
002448.SZ,中原内配,Success,True,True,513,6595
300264.SZ,佳创视讯,Success,True,True,513,6595
301592.SZ,六九一二,Success,True,True,320,6595
000429.SZ,粤高速Ａ,Success,True,True,513,6595
301189.SZ,奥尼电子,Success,True,True,513,6595
000032.SZ,深桑达Ａ,Success,True,True,513,6595
300709.SZ,精研科技,Success,True,True,513,6595
000998.SZ,隆平高科,Success,True,True,513,6595
002125.SZ,湘潭电化,Success,True,True,513,6595
300366.SZ,ST创意,Success,True,True,513,6595
002151.SZ,北斗星通,Success,True,True,513,6595
002867.SZ,周大生,Success,True,True,513,6595
301161.SZ,唯万密封,Success,True,True,513,6595
000970.SZ,中科三环,Success,True,True,513,6595
300795.SZ,米奥会展,Success,True,True,513,6595
301115.SZ,联检科技,Success,True,True,513,6595
002813.SZ,路畅科技,Success,True,True,513,6595
000659.SZ,珠海中富,Success,True,True,513,6595
300579.SZ,数字认证,Success,True,True,513,6595
300162.SZ,雷曼光电,Success,True,True,513,6595
002355.SZ,兴民智通,Success,True,True,513,6595
002321.SZ,华英农业,Success,True,True,513,6595
300591.SZ,万里马,Success,True,True,513,6595
301311.SZ,昆船智能,Success,True,True,513,6595
300820.SZ,英杰电气,Success,True,True,513,6595
301365.SZ,矩阵股份,Success,True,True,513,6595
300854.SZ,中兰环保,Success,True,True,513,6595
300922.SZ,天秦装备,Success,True,True,513,6595
300088.SZ,长信科技,Success,True,True,513,6595
300493.SZ,润欣科技,Success,True,True,513,6595
301608.SZ,博实结,Success,True,True,373,6595
301213.SZ,观想科技,Success,True,True,513,6113
300956.SZ,英力股份,Success,True,True,513,6595
301267.SZ,华厦眼科,Success,True,True,513,6595
002638.SZ,勤上股份,Success,True,True,513,6595
002223.SZ,鱼跃医疗,Success,True,True,513,6595
300014.SZ,亿纬锂能,Success,True,True,513,6595
002463.SZ,沪电股份,Success,True,True,513,6595
002078.SZ,太阳纸业,Success,True,True,513,6595
300654.SZ,世纪天鸿,Success,True,True,513,6595
300620.SZ,光库科技,Success,True,True,513,6596
001380.SZ,华纬科技,Success,True,True,513,6596
002090.SZ,金智科技,Success,True,True,513,6595
000859.SZ,国风新材,Success,True,True,513,6596
001368.SZ,通达创智,Success,True,True,513,6596
301048.SZ,金鹰重工,Success,True,True,513,6596
002838.SZ,道恩股份,Success,True,True,513,6596
301525.SZ,儒竞科技,Success,True,True,513,6596
002192.SZ,融捷股份,Success,True,True,513,6596
002589.SZ,瑞康医药,Success,True,True,513,6596
301551.SZ,无线传媒,Success,True,True,335,6596
300756.SZ,金马游乐,Success,True,True,513,6596
002561.SZ,徐家汇,Success,True,True,513,6596
000019.SZ,深粮控股,Success,True,True,513,6596
000402.SZ,金 融 街,Success,True,True,513,6596
300722.SZ,新余国科,Success,True,True,513,6596
001282.SZ,三联锻造,Success,True,True,513,6596
300339.SZ,润和软件,Success,True,True,513,6596
002515.SZ,金字火腿,Success,True,True,513,6596
002396.SZ,星网锐捷,Success,True,True,513,6596
300897.SZ,山科智能,Success,True,True,513,6596
000672.SZ,上峰水泥,Success,True,True,513,6596
300149.SZ,睿智医药,Success,True,True,513,6596
300552.SZ,万集科技,Success,True,True,513,6596
002765.SZ,蓝黛科技,Success,True,True,513,6596
300995.SZ,奇德新材,Success,True,True,513,6596
002208.SZ,合肥城建,Success,True,True,513,6596
002613.SZ,北玻股份,Success,True,True,513,6596
300424.SZ,航新科技,Success,True,True,513,6596
002667.SZ,威领股份,Success,True,True,513,6596
300450.SZ,先导智能,Success,True,True,513,6596
002294.SZ,信立泰,Success,True,True,513,6596
300909.SZ,汇创达,Success,True,True,513,6596
301238.SZ,瑞泰新材,Success,True,True,513,6596
000798.SZ,中水渔业,Success,True,True,513,6596
000615.SZ,*ST美谷,Success,True,True,513,6596
300535.SZ,达威股份,Success,True,True,513,6596
300884.SZ,狄耐克,Success,True,True,513,6596
002319.SZ,乐通股份,Success,True,True,513,6596
002702.SZ,海欣食品,Success,True,True,513,6596
000661.SZ,长春高新,Success,True,True,513,6596
300541.SZ,先进数通,Success,True,True,513,6596
301329.SZ,信音电子,Success,True,True,513,6596
002385.SZ,大北农,Success,True,True,513,6596
300818.SZ,耐普矿机,Success,True,True,513,6596
002287.SZ,奇正藏药,Success,True,True,513,6596
301630.SZ,同宇新材,Success,True,True,147,6596
300986.SZ,志特新材,Success,True,True,513,6596
002600.SZ,领益智造,Success,True,True,513,6596
000717.SZ,中南股份,Success,True,True,513,6596
300437.SZ,清水源,Success,True,True,513,6596
002674.SZ,兴业科技,Success,True,True,513,6596
300058.SZ,蓝色光标,Success,True,True,513,6596
300443.SZ,金雷股份,Success,True,True,513,6596
002083.SZ,孚日股份,Success,True,True,513,6596
002498.SZ,汉缆股份,Success,True,True,513,6596
002929.SZ,润建股份,Success,True,True,513,6596
002470.SZ,金正大,Success,True,True,513,6596
000567.SZ,海德股份,Success,True,True,513,6596
300647.SZ,超频三,Success,True,True,513,6596
002404.SZ,嘉欣丝绸,Success,True,True,513,6596
000513.SZ,丽珠集团,Success,True,True,513,6597
300633.SZ,开立医疗,Success,True,True,513,6596
300228.SZ,富瑞特装,Success,True,True,513,6597
300745.SZ,欣锐科技,Success,True,True,513,6597
002572.SZ,索菲亚,Success,True,True,513,6597
002169.SZ,智光电气,Success,True,True,513,6597
000411.SZ,英特集团,Success,True,True,513,6597
300731.SZ,科创新源,Success,True,True,513,6596
002506.SZ,协鑫集成,Success,True,True,513,6597
000096.SZ,广聚能源,Success,True,True,513,6597
301536.SZ,星宸科技,Success,True,True,457,6597
002181.SZ,粤 传 媒,Success,True,True,513,6597
001279.SZ,强邦新材,Success,True,True,329,6597
301159.SZ,三维天地,Success,True,True,513,6597
000948.SZ,南天信息,Success,True,True,513,6597
300948.SZ,冠中生态,Success,True,True,513,6597
301662.SZ,宏工科技,Success,True,True,203,6597
301279.SZ,金道科技,Success,True,True,513,6597
300096.SZ,ST易联众,Success,True,True,513,6597
301616.SZ,浙江华业,Success,True,True,217,6597
002626.SZ,金达威,Success,True,True,513,6597
301291.SZ,明阳电气,Success,True,True,513,6597
000731.SZ,四川美丰,Success,True,True,513,6597
300411.SZ,金盾股份,Success,True,True,513,6597
002652.SZ,扬子新材,Success,True,True,513,6597
002249.SZ,大洋电机,Success,True,True,513,6597
300465.SZ,高伟达,Success,True,True,513,6597
301393.SZ,昊帆生物,Success,True,True,513,6597
000633.SZ,合金投资,Success,True,True,513,6597
300513.SZ,恒实科技,Success,True,True,513,6597
002724.SZ,海洋王,Success,True,True,513,6597
300567.SZ,精测电子,Success,True,True,513,6597
300194.SZ,福安药业,Success,True,True,513,6597
000058.SZ,深 赛 格,Success,True,True,513,6597
300378.SZ,鼎捷数智,Success,True,True,513,6597
300763.SZ,锦浪科技,Success,True,True,513,6597
002554.SZ,惠博普,Success,True,True,513,6597
301197.SZ,工大科雅,Success,True,True,513,6597
002891.SZ,中宠股份,Success,True,True,513,6597
300717.SZ,华信新材,Success,True,True,513,6597
002520.SZ,日发精机,Success,True,True,513,6597
300390.SZ,天华新能,Success,True,True,513,6597
301510.SZ,固高科技,Success,True,True,513,6597
002879.SZ,长缆科技,Success,True,True,513,6597
000818.SZ,航锦科技,Success,True,True,513,6597
300689.SZ,澄天伟业,Success,True,True,513,6597
300292.SZ,吴通控股,Success,True,True,513,6597
301009.SZ,可靠股份,Success,True,True,513,6597
002456.SZ,欧菲光,Success,True,True,513,6597
000541.SZ,佛山照明,Success,True,True,513,6597
300661.SZ,圣邦股份,Success,True,True,513,6597
002039.SZ,黔源电力,Success,True,True,513,6597
002422.SZ,科伦药业,Success,True,True,513,6597
002993.SZ,奥海科技,Success,True,True,513,6597
301095.SZ,广立微,Success,True,True,513,6597
300615.SZ,欣天科技,Success,True,True,513,6597
300798.SZ,锦鸡股份,Success,True,True,513,6597
001238.SZ,浙江正特,Success,True,True,513,6597
300383.SZ,光环新网,Success,True,True,513,6597
301118.SZ,恒光股份,Success,True,True,513,6597
301503.SZ,智迪科技,Success,True,True,513,6597
000909.SZ,ST数源,Success,True,True,513,6597
301577.SZ,美信科技,Success,True,True,497,6597
300770.SZ,新媒股份,Success,True,True,513,6597
002547.SZ,春兴精工,Success,True,True,513,6597
002882.SZ,金龙羽,Success,True,True,513,6597
000995.SZ,皇台酒业,Success,True,True,513,6597
002128.SZ,电投能源,Success,True,True,513,6597
002533.SZ,金杯电工,Success,True,True,513,6597
002445.SZ,中南文化,Success,True,True,513,6598
000552.SZ,甘肃能化,Success,True,True,513,6598
300269.SZ,联建光电,Success,True,True,513,6598
300672.SZ,国科微,Success,True,True,513,6598
000897.SZ,津滨发展,Success,True,True,513,6598
002431.SZ,棕榈股份,Success,True,True,513,6598
002980.SZ,华盛昌,Success,True,True,513,6598
301086.SZ,鸿富瀚,Success,True,True,513,6598
000526.SZ,学大教育,Success,True,True,513,6598
300606.SZ,金太阳,Success,True,True,513,6598
300281.SZ,金明精机,Success,True,True,513,6598
002968.SZ,新大正,Success,True,True,513,6598
002635.SZ,安洁科技,Success,True,True,513,6598
301282.SZ,金禄电子,Success,True,True,513,6598
000722.SZ,湖南发展,Success,True,True,513,6598
300402.SZ,宝色股份,Success,True,True,513,6598
300019.SZ,硅宝科技,Success,True,True,513,6598
002641.SZ,公元股份,Success,True,True,513,6598
000756.SZ,新华制药,Success,True,True,513,6598
300476.SZ,胜宏科技,Success,True,True,513,6598
003029.SZ,吉大正元,Success,True,True,513,6598
300085.SZ,银之杰,Success,True,True,513,6598
301368.SZ,丰立智能,Success,True,True,513,6598
300859.SZ,西域旅游,Success,True,True,513,6598
300187.SZ,永清环保,Success,True,True,513,6598
301380.SZ,挖金客,Success,True,True,513,6598
000620.SZ,盈新发展,Success,True,True,513,6598
300500.SZ,启迪设计,Success,True,True,513,6598
002737.SZ,葵花药业,Success,True,True,513,6598
002743.SZ,富煌钢构,Success,True,True,513,6598
002358.SZ,森源电气,Success,True,True,513,6598
300980.SZ,祥源新材,Success,True,True,513,6598
002606.SZ,大连电瓷,Success,True,True,513,6598
000711.SZ,ST京蓝,Success,True,True,513,6598
002269.SZ,美邦服饰,Success,True,True,513,6598
002672.SZ,东江环保,Success,True,True,513,6598
300445.SZ,康斯特,Success,True,True,513,6598
300968.SZ,格林精密,Success,True,True,513,6598
301259.SZ,艾布鲁,Success,True,True,513,6598
002281.SZ,光迅科技,Success,True,True,513,6598
301636.SZ,泽润新能,Success,True,True,185,6598
002798.SZ,帝欧水华,Success,True,True,513,6598
002383.SZ,合众思壮,Success,True,True,513,6598
300128.SZ,锦富技术,Success,True,True,513,6598
300533.SZ,冰川网络,Success,True,True,513,6598
300882.SZ,万胜智能,Success,True,True,513,6598
300547.SZ,川环科技,Success,True,True,513,6598
000090.SZ,天健集团,Success,True,True,513,6598
002187.SZ,广百股份,Success,True,True,513,6598
002859.SZ,洁美科技,Success,True,True,513,6598
000078.SZ,海王生物,Success,True,True,513,6598
300743.SZ,天地数码,Success,True,True,513,6598
300358.SZ,楚天科技,Success,True,True,513,6598
002574.SZ,明牌珠宝,Success,True,True,513,6598
000417.SZ,合百集团,Success,True,True,513,6598
300737.SZ,科顺股份,Success,True,True,513,6598
002500.SZ,山西证券,Success,True,True,513,6598
002476.SZ,宝莫股份,Success,True,True,513,6598
000561.SZ,烽火电子,Success,True,True,513,6598
300641.SZ,正丹股份,Success,True,True,513,6598
002402.SZ,和而泰,Success,True,True,513,6599
002019.SZ,亿帆医药,Success,True,True,513,6599
001395.SZ,亚联机械,Success,True,True,254,6599
300635.SZ,中达安,Success,True,True,513,6599
000838.SZ,财信发展,Success,True,True,513,6599
002085.SZ,万丰奥威,Success,True,True,513,6599
001309.SZ,德明利,Success,True,True,513,6599
000589.SZ,贵州轮胎,Success,True,True,513,6599
301029.SZ,怡合达,Success,True,True,513,6599
301446.SZ,福事特,Success,True,True,513,6599
300750.SZ,宁德时代,Success,True,True,513,6599
002567.SZ,唐人神,Success,True,True,513,6599
000404.SZ,长虹华意,Success,True,True,513,6599
300724.SZ,捷佳伟创,Success,True,True,513,6599
002513.SZ,蓝丰生化,Success,True,True,513,6599
002108.SZ,沧州明珠,Success,True,True,513,6599
001218.SZ,丽臣实业,Success,True,True,513,6599
000498.SZ,山东路桥,Success,True,True,513,6599
301138.SZ,华研精机,Success,True,True,513,6599
000929.SZ,*ST兰黄,Success,True,True,513,6599
002194.SZ,武汉凡谷,Success,True,True,513,6599
301557.SZ,常友科技,Success,True,True,234,6599
002096.SZ,易普力,Success,True,True,513,6599
301421.SZ,波长光电,Success,True,True,513,6599
002948.SZ,青岛银行,Success,True,True,513,6599
002465.SZ,海格通信,Success,True,True,513,6599
000572.SZ,海马汽车,Success,True,True,513,6599
300652.SZ,雷迪克,Success,True,True,513,6599
300249.SZ,依米康,Success,True,True,513,6599
000506.SZ,招金黄金,Success,True,True,513,6599
001386.SZ,马可波罗,Success,True,True,79,6599
300626.SZ,华瑞股份,Success,True,True,513,6599
